id,subscribe_pred,subscribe_prob
28711,1,0.53
28712,0,0.1
28713,0,0.02
28714,0,0.0
28715,0,0.04
28716,0,0.05
28717,0,0.07
28718,1,0.39
28719,0,0.05
28720,0,0.07
28721,1,0.29
28722,0,0.19
28723,1,0.43
28724,1,0.24
28725,0,0.17
28726,1,0.32
28727,1,0.57
28728,0,0.0
28729,0,0.12
28730,0,0.11
28731,0,0.06
28732,0,0.0
28733,0,0.14
28734,0,0.05
28735,0,0.03
28736,0,0.09
28737,0,0.15
28738,1,0.27
28739,0,0.01
28740,0,0.0
28741,0,0.09
28742,0,0.0
28743,0,0.01
28744,0,0.17
28745,1,0.34
28746,0,0.06
28747,1,0.51
28748,0,0.08
28749,0,0.07
28750,0,0.01
28751,0,0.05
28752,0,0.02
28753,0,0.11
28754,0,0.02
28755,0,0.07
28756,0,0.02
28757,0,0.03
28758,0,0.1
28759,0,0.04
28760,0,0.1
28761,0,0.19
28762,0,0.16
28763,0,0.03
28764,1,0.3
28765,1,0.34
28766,0,0.01
28767,0,0.0
28768,0,0.01
28769,0,0.0
28770,0,0.18
28771,0,0.01
28772,0,0.12
28773,0,0.07
28774,0,0.14
28775,0,0.01
28776,1,0.44
28777,0,0.08
28778,1,0.2
28779,0,0.0
28780,0,0.17
28781,1,0.34
28782,0,0.0
28783,0,0.01
28784,0,0.13
28785,0,0.12
28786,0,0.07
28787,0,0.15
28788,0,0.06
28789,1,0.41
28790,0,0.0
28791,0,0.01
28792,0,0.03
28793,0,0.1
28794,1,0.47
28795,0,0.05
28796,0,0.1
28797,0,0.04
28798,0,0.01
28799,0,0.05
28800,1,0.25
28801,0,0.13
28802,0,0.01
28803,0,0.02
28804,0,0.05
28805,0,0.05
28806,0,0.01
28807,0,0.1
28808,1,0.22
28809,1,0.29
28810,0,0.0
28811,0,0.17
28812,0,0.09
28813,0,0.18
28814,1,0.46
28815,0,0.1
28816,0,0.01
28817,0,0.0
28818,0,0.15
28819,0,0.01
28820,0,0.08
28821,0,0.0
28822,0,0.09
28823,0,0.0
28824,0,0.03
28825,1,0.26
28826,1,0.3
28827,0,0.13
28828,0,0.01
28829,1,0.24
28830,0,0.11
28831,0,0.13
28832,1,0.52
28833,1,0.47
28834,0,0.11
28835,1,0.33
28836,0,0.07
28837,0,0.04
28838,1,0.39
28839,0,0.1
28840,1,0.2
28841,0,0.04
28842,0,0.07
28843,1,0.22
28844,0,0.05
28845,1,0.26
28846,0,0.02
28847,0,0.07
28848,0,0.1
28849,0,0.0
28850,0,0.01
28851,0,0.02
28852,1,0.27
28853,0,0.15
28854,0,0.0
28855,0,0.06
28856,0,0.01
28857,0,0.04
28858,0,0.0
28859,0,0.05
28860,0,0.01
28861,0,0.08
28862,0,0.05
28863,1,0.2
28864,0,0.0
28865,0,0.01
28866,1,0.34
28867,0,0.01
28868,0,0.07
28869,0,0.03
28870,0,0.01
28871,0,0.0
28872,1,0.22
28873,0,0.01
28874,1,0.44
28875,0,0.05
28876,0,0.08
28877,0,0.08
28878,0,0.0
28879,0,0.08
28880,1,0.27
28881,0,0.1
28882,0,0.04
28883,0,0.02
28884,0,0.1
28885,1,0.27
28886,0,0.01
28887,1,0.23
28888,0,0.0
28889,0,0.12
28890,0,0.05
28891,0,0.12
28892,0,0.08
28893,0,0.02
28894,1,0.39
28895,0,0.09
28896,0,0.07
28897,0,0.1
28898,1,0.58
28899,0,0.02
28900,0,0.08
28901,0,0.03
28902,1,0.25
28903,0,0.02
28904,0,0.19
28905,0,0.07
28906,0,0.06
28907,1,0.52
28908,1,0.32
28909,0,0.02
28910,0,0.09
28911,0,0.11
28912,0,0.01
28913,1,0.31
28914,0,0.05
28915,0,0.06
28916,0,0.06
28917,0,0.0
28918,0,0.0
28919,0,0.02
28920,0,0.16
28921,1,0.44
28922,1,0.46
28923,0,0.08
28924,0,0.04
28925,0,0.15
28926,0,0.07
28927,0,0.03
28928,0,0.1
28929,0,0.04
28930,1,0.3
28931,1,0.24
28932,0,0.14
28933,0,0.13
28934,0,0.15
28935,0,0.09
28936,0,0.02
28937,0,0.1
28938,1,0.32
28939,0,0.04
28940,0,0.11
28941,1,0.39
28942,0,0.04
28943,0,0.09
28944,1,0.21
28945,0,0.01
28946,0,0.07
28947,0,0.01
28948,0,0.02
28949,0,0.15
28950,0,0.19
28951,0,0.05
28952,0,0.07
28953,0,0.07
28954,1,0.4
28955,0,0.01
28956,0,0.1
28957,0,0.16
28958,0,0.18
28959,0,0.05
28960,0,0.19
28961,0,0.05
28962,0,0.0
28963,0,0.06
28964,1,0.5
28965,1,0.22
28966,0,0.0
28967,0,0.0
28968,1,0.3
28969,0,0.15
28970,0,0.16
28971,0,0.02
28972,0,0.02
28973,0,0.03
28974,1,0.53
28975,1,0.44
28976,0,0.0
28977,0,0.18
28978,0,0.1
28979,0,0.05
28980,1,0.36
28981,1,0.29
28982,1,0.29
28983,1,0.3
28984,0,0.07
28985,1,0.23
28986,0,0.11
28987,0,0.03
28988,0,0.02
28989,0,0.07
28990,0,0.12
28991,0,0.08
28992,0,0.01
28993,0,0.14
28994,1,0.45
28995,0,0.01
28996,0,0.07
28997,0,0.0
28998,1,0.31
28999,0,0.16
29000,0,0.0
29001,0,0.17
29002,0,0.06
29003,0,0.08
29004,0,0.17
29005,0,0.11
29006,0,0.0
29007,0,0.07
29008,0,0.11
29009,0,0.17
29010,0,0.09
29011,1,0.34
29012,0,0.02
29013,0,0.05
29014,0,0.01
29015,0,0.09
29016,0,0.0
29017,0,0.0
29018,0,0.0
29019,0,0.11
29020,0,0.1
29021,0,0.02
29022,0,0.0
29023,0,0.11
29024,0,0.12
29025,1,0.22
29026,1,0.22
29027,0,0.16
29028,0,0.1
29029,0,0.07
29030,0,0.06
29031,0,0.11
29032,0,0.12
29033,1,0.33
29034,0,0.05
29035,0,0.01
29036,0,0.14
29037,0,0.12
29038,0,0.15
29039,1,0.51
29040,0,0.19
29041,0,0.14
29042,0,0.12
29043,0,0.09
29044,0,0.0
29045,1,0.29
29046,1,0.22
29047,0,0.18
29048,0,0.18
29049,0,0.02
29050,0,0.0
29051,0,0.01
29052,0,0.1
29053,0,0.09
29054,0,0.11
29055,0,0.0
29056,0,0.02
29057,0,0.02
29058,0,0.06
29059,0,0.02
29060,1,0.32
29061,0,0.03
29062,0,0.01
29063,0,0.0
29064,1,0.36
29065,0,0.07
29066,0,0.01
29067,0,0.06
29068,0,0.08
29069,0,0.08
29070,0,0.03
29071,0,0.16
29072,0,0.07
29073,1,0.25
29074,1,0.58
29075,0,0.06
29076,0,0.05
29077,0,0.01
29078,0,0.09
29079,0,0.11
29080,0,0.01
29081,1,0.26
29082,0,0.13
29083,0,0.1
29084,0,0.0
29085,0,0.04
29086,1,0.35
29087,0,0.04
29088,0,0.01
29089,0,0.01
29090,0,0.12
29091,0,0.17
29092,0,0.03
29093,0,0.09
29094,0,0.0
29095,1,0.23
29096,0,0.18
29097,0,0.03
29098,0,0.08
29099,0,0.12
29100,0,0.04
29101,0,0.09
29102,0,0.07
29103,0,0.06
29104,0,0.1
29105,0,0.1
29106,0,0.03
29107,0,0.19
29108,1,0.49
29109,0,0.1
29110,0,0.1
29111,0,0.1
29112,0,0.0
29113,1,0.25
29114,0,0.0
29115,0,0.09
29116,0,0.1
29117,0,0.04
29118,0,0.13
29119,0,0.07
29120,1,0.2
29121,0,0.1
29122,0,0.06
29123,0,0.02
29124,1,0.28
29125,0,0.0
29126,0,0.0
29127,0,0.15
29128,1,0.3
29129,1,0.26
29130,0,0.08
29131,1,0.55
29132,0,0.03
29133,1,0.37
29134,0,0.0
29135,0,0.04
29136,0,0.09
29137,0,0.0
29138,0,0.04
29139,0,0.08
29140,0,0.14
29141,0,0.15
29142,0,0.04
29143,0,0.1
29144,0,0.11
29145,0,0.0
29146,0,0.0
29147,1,0.41
29148,1,0.35
29149,0,0.0
29150,0,0.02
29151,0,0.02
29152,1,0.28
29153,1,0.32
29154,0,0.01
29155,0,0.08
29156,1,0.39
29157,0,0.15
29158,1,0.38
29159,0,0.05
29160,0,0.02
29161,0,0.1
29162,0,0.02
29163,0,0.09
29164,0,0.1
29165,0,0.06
29166,0,0.0
29167,0,0.01
29168,0,0.11
29169,1,0.44
29170,0,0.09
29171,0,0.08
29172,0,0.1
29173,0,0.02
29174,0,0.1
29175,1,0.21
29176,0,0.0
29177,0,0.01
29178,0,0.09
29179,0,0.09
29180,0,0.06
29181,0,0.05
29182,0,0.08
29183,0,0.14
29184,0,0.01
29185,0,0.06
29186,0,0.08
29187,1,0.23
29188,0,0.02
29189,1,0.26
29190,0,0.17
29191,0,0.14
29192,0,0.02
29193,0,0.0
29194,1,0.21
29195,1,0.22
29196,0,0.03
29197,0,0.08
29198,1,0.32
29199,0,0.03
29200,0,0.0
29201,0,0.15
29202,0,0.01
29203,0,0.0
29204,1,0.31
29205,0,0.03
29206,1,0.23
29207,0,0.09
29208,1,0.28
29209,0,0.09
29210,0,0.17
29211,0,0.1
29212,0,0.05
29213,0,0.1
29214,0,0.0
29215,0,0.03
29216,1,0.43
29217,0,0.02
29218,0,0.13
29219,0,0.01
29220,0,0.05
29221,0,0.03
29222,1,0.26
29223,0,0.04
29224,0,0.14
29225,1,0.45
29226,1,0.44
29227,0,0.0
29228,0,0.15
29229,0,0.11
29230,0,0.01
29231,0,0.01
29232,0,0.04
29233,0,0.04
29234,0,0.02
29235,0,0.01
29236,0,0.15
29237,1,0.35
29238,0,0.03
29239,0,0.09
29240,0,0.15
29241,1,0.29
29242,0,0.0
29243,0,0.03
29244,0,0.08
29245,1,0.49
29246,0,0.07
29247,0,0.03
29248,0,0.07
29249,1,0.51
29250,1,0.21
29251,0,0.09
29252,0,0.17
29253,0,0.05
29254,0,0.08
29255,0,0.0
29256,0,0.0
29257,0,0.06
29258,1,0.33
29259,0,0.06
29260,1,0.59
29261,0,0.05
29262,1,0.42
29263,1,0.23
29264,1,0.28
29265,1,0.23
29266,0,0.03
29267,0,0.1
29268,0,0.1
29269,1,0.21
29270,0,0.02
29271,0,0.18
29272,0,0.0
29273,1,0.2
29274,1,0.21
29275,0,0.0
29276,0,0.01
29277,0,0.01
29278,0,0.0
29279,0,0.06
29280,0,0.09
29281,0,0.01
29282,0,0.05
29283,0,0.18
29284,0,0.0
29285,0,0.04
29286,0,0.0
29287,0,0.0
29288,1,0.26
29289,0,0.07
29290,0,0.13
29291,0,0.04
29292,0,0.16
29293,1,0.21
29294,0,0.08
29295,1,0.28
29296,0,0.14
29297,0,0.0
29298,0,0.02
29299,0,0.17
29300,0,0.02
29301,0,0.13
29302,1,0.39
29303,0,0.09
29304,0,0.0
29305,0,0.07
29306,1,0.21
29307,1,0.31
29308,0,0.01
29309,0,0.02
29310,0,0.07
29311,0,0.11
29312,0,0.16
29313,0,0.06
29314,1,0.22
29315,0,0.1
29316,0,0.06
29317,0,0.01
29318,0,0.13
29319,0,0.16
29320,0,0.0
29321,0,0.07
29322,0,0.11
29323,0,0.02
29324,0,0.04
29325,0,0.09
29326,0,0.0
29327,0,0.05
29328,0,0.04
29329,0,0.13
29330,1,0.32
29331,0,0.1
29332,0,0.07
29333,0,0.05
29334,0,0.16
29335,0,0.0
29336,0,0.02
29337,0,0.08
29338,0,0.06
29339,1,0.29
29340,1,0.51
29341,0,0.06
29342,0,0.06
29343,1,0.29
29344,1,0.26
29345,1,0.2
29346,1,0.33
29347,1,0.42
29348,0,0.01
29349,0,0.1
29350,0,0.1
29351,0,0.01
29352,1,0.2
29353,0,0.04
29354,0,0.02
29355,0,0.01
29356,0,0.12
29357,0,0.01
29358,0,0.0
29359,0,0.05
29360,0,0.01
29361,0,0.17
29362,1,0.25
29363,0,0.12
29364,0,0.03
29365,0,0.01
29366,0,0.12
29367,0,0.13
29368,0,0.08
29369,0,0.13
29370,1,0.35
29371,0,0.15
29372,0,0.0
29373,0,0.05
29374,0,0.02
29375,0,0.01
29376,1,0.46
29377,1,0.29
29378,1,0.23
29379,0,0.0
29380,0,0.1
29381,0,0.02
29382,0,0.01
29383,0,0.11
29384,0,0.04
29385,0,0.02
29386,0,0.0
29387,0,0.07
29388,0,0.17
29389,0,0.17
29390,0,0.06
29391,0,0.15
29392,0,0.14
29393,0,0.01
29394,0,0.07
29395,1,0.5
29396,0,0.1
29397,0,0.0
29398,0,0.13
29399,0,0.05
29400,1,0.59
29401,0,0.02
29402,0,0.04
29403,0,0.06
29404,1,0.22
29405,1,0.22
29406,0,0.0
29407,0,0.16
29408,0,0.11
29409,1,0.21
29410,0,0.0
29411,0,0.01
29412,1,0.2
29413,1,0.22
29414,0,0.08
29415,0,0.13
29416,1,0.41
29417,1,0.43
29418,1,0.27
29419,0,0.1
29420,0,0.08
29421,0,0.02
29422,0,0.07
29423,0,0.09
29424,0,0.01
29425,0,0.09
29426,0,0.05
29427,1,0.32
29428,1,0.27
29429,0,0.05
29430,1,0.29
29431,0,0.0
29432,0,0.1
29433,0,0.15
29434,0,0.02
29435,0,0.16
29436,0,0.01
29437,0,0.0
29438,0,0.01
29439,0,0.07
29440,0,0.1
29441,0,0.1
29442,0,0.0
29443,0,0.06
29444,1,0.63
29445,0,0.09
29446,0,0.0
29447,0,0.19
29448,0,0.08
29449,0,0.14
29450,0,0.13
29451,0,0.18
29452,0,0.09
29453,0,0.19
29454,0,0.09
29455,0,0.08
29456,1,0.26
29457,1,0.2
29458,0,0.01
29459,0,0.09
29460,0,0.06
29461,1,0.33
29462,0,0.01
29463,0,0.08
29464,1,0.39
29465,0,0.02
29466,0,0.01
29467,0,0.09
29468,0,0.1
29469,0,0.13
29470,0,0.01
29471,0,0.01
29472,0,0.02
29473,0,0.02
29474,0,0.06
29475,0,0.08
29476,0,0.0
29477,0,0.14
29478,0,0.18
29479,0,0.05
29480,0,0.11
29481,0,0.16
29482,0,0.01
29483,0,0.07
29484,0,0.04
29485,0,0.0
29486,0,0.02
29487,0,0.18
29488,0,0.03
29489,0,0.06
29490,1,0.25
29491,0,0.17
29492,1,0.45
29493,0,0.14
29494,0,0.02
29495,0,0.08
29496,0,0.07
29497,0,0.07
29498,0,0.03
29499,0,0.02
29500,0,0.0
29501,0,0.04
29502,0,0.16
29503,0,0.01
29504,0,0.1
29505,0,0.13
29506,0,0.04
29507,0,0.09
29508,1,0.39
29509,1,0.32
29510,0,0.08
29511,0,0.02
29512,0,0.04
29513,0,0.06
29514,1,0.37
29515,0,0.11
29516,0,0.05
29517,0,0.0
29518,0,0.03
29519,0,0.01
29520,0,0.01
29521,0,0.13
29522,0,0.11
29523,0,0.07
29524,0,0.11
29525,1,0.29
29526,0,0.17
29527,0,0.09
29528,0,0.08
29529,0,0.0
29530,0,0.02
29531,1,0.4
29532,1,0.21
29533,0,0.14
29534,0,0.05
29535,0,0.0
29536,0,0.12
29537,0,0.09
29538,0,0.02
29539,0,0.06
29540,0,0.08
29541,0,0.01
29542,1,0.35
29543,0,0.02
29544,1,0.3
29545,1,0.23
29546,0,0.0
29547,0,0.08
29548,0,0.16
29549,0,0.01
29550,0,0.18
29551,0,0.01
29552,0,0.02
29553,0,0.15
29554,0,0.04
29555,0,0.07
29556,0,0.0
29557,1,0.26
29558,1,0.3
29559,0,0.08
29560,0,0.02
29561,1,0.35
29562,0,0.0
29563,0,0.0
29564,0,0.02
29565,1,0.46
29566,0,0.0
29567,0,0.17
29568,1,0.2
29569,0,0.0
29570,0,0.04
29571,0,0.01
29572,0,0.05
29573,0,0.07
29574,0,0.07
29575,0,0.13
29576,0,0.07
29577,0,0.06
29578,0,0.0
29579,0,0.12
29580,0,0.0
29581,1,0.24
29582,0,0.0
29583,0,0.0
29584,0,0.0
29585,0,0.11
29586,0,0.01
29587,0,0.15
29588,0,0.17
29589,1,0.36
29590,0,0.0
29591,0,0.14
29592,0,0.1
29593,0,0.01
29594,0,0.13
29595,1,0.38
29596,0,0.09
29597,0,0.09
29598,1,0.24
29599,0,0.1
29600,1,0.26
29601,1,0.26
29602,1,0.24
29603,0,0.04
29604,0,0.02
29605,0,0.04
29606,0,0.14
29607,0,0.08
29608,1,0.28
29609,0,0.06
29610,0,0.06
29611,0,0.14
29612,1,0.2
29613,0,0.09
29614,0,0.18
29615,0,0.07
29616,0,0.0
29617,0,0.14
29618,1,0.27
29619,1,0.47
29620,0,0.07
29621,0,0.01
29622,0,0.13
29623,0,0.0
29624,0,0.04
29625,1,0.37
29626,0,0.14
29627,0,0.16
29628,1,0.24
29629,1,0.5
29630,0,0.08
29631,0,0.03
29632,0,0.0
29633,0,0.0
29634,0,0.01
29635,0,0.01
29636,1,0.6
29637,1,0.28
29638,0,0.01
29639,0,0.12
29640,1,0.21
29641,1,0.25
29642,0,0.01
29643,1,0.28
29644,0,0.08
29645,0,0.06
29646,0,0.01
29647,1,0.24
29648,1,0.35
29649,0,0.01
29650,1,0.36
29651,0,0.1
29652,0,0.17
29653,1,0.25
29654,0,0.0
29655,0,0.12
29656,0,0.18
29657,1,0.31
29658,0,0.04
29659,0,0.04
29660,0,0.13
29661,0,0.17
29662,1,0.24
29663,0,0.15
29664,0,0.01
29665,1,0.38
29666,0,0.06
29667,0,0.19
29668,0,0.19
29669,0,0.07
29670,0,0.04
29671,0,0.05
29672,0,0.15
29673,0,0.01
29674,0,0.08
29675,1,0.2
29676,0,0.03
29677,0,0.18
29678,0,0.13
29679,0,0.1
29680,0,0.0
29681,0,0.01
29682,0,0.0
29683,1,0.33
29684,1,0.49
29685,0,0.11
29686,0,0.01
29687,1,0.38
29688,1,0.22
29689,0,0.19
29690,0,0.04
29691,1,0.26
29692,0,0.17
29693,0,0.09
29694,0,0.0
29695,0,0.01
29696,0,0.06
29697,0,0.1
29698,0,0.08
29699,0,0.01
29700,0,0.16
29701,0,0.02
29702,0,0.0
29703,0,0.07
29704,0,0.01
29705,0,0.16
29706,0,0.09
29707,0,0.18
29708,0,0.06
29709,0,0.14
29710,0,0.05
29711,0,0.11
29712,1,0.23
29713,0,0.06
29714,0,0.11
29715,0,0.05
29716,0,0.04
29717,0,0.04
29718,0,0.0
29719,0,0.08
29720,1,0.34
29721,0,0.02
29722,0,0.01
29723,0,0.16
29724,0,0.06
29725,0,0.05
29726,0,0.07
29727,0,0.12
29728,0,0.02
29729,1,0.37
29730,1,0.52
29731,0,0.12
29732,1,0.22
29733,1,0.32
29734,0,0.08
29735,0,0.03
29736,1,0.32
29737,0,0.13
29738,0,0.12
29739,0,0.11
29740,0,0.12
29741,0,0.0
29742,0,0.13
29743,0,0.12
29744,1,0.42
29745,0,0.06
29746,0,0.12
29747,0,0.0
29748,0,0.0
29749,0,0.1
29750,1,0.36
29751,0,0.05
29752,1,0.28
29753,0,0.0
29754,0,0.01
29755,1,0.48
29756,0,0.02
29757,0,0.09
29758,0,0.05
29759,0,0.09
29760,0,0.16
29761,0,0.11
29762,0,0.11
29763,0,0.01
29764,0,0.06
29765,0,0.11
29766,0,0.03
29767,0,0.08
29768,0,0.0
29769,1,0.32
29770,0,0.0
29771,0,0.09
29772,0,0.04
29773,0,0.16
29774,0,0.14
29775,0,0.08
29776,1,0.43
29777,0,0.17
29778,0,0.06
29779,0,0.06
29780,0,0.11
29781,0,0.04
29782,0,0.0
29783,1,0.26
29784,0,0.15
29785,1,0.21
29786,1,0.2
29787,0,0.13
29788,0,0.11
29789,1,0.22
29790,0,0.11
29791,0,0.0
29792,0,0.07
29793,0,0.06
29794,0,0.08
29795,0,0.0
29796,0,0.08
29797,0,0.07
29798,0,0.03
29799,1,0.52
29800,0,0.01
29801,0,0.09
29802,0,0.0
29803,0,0.13
29804,0,0.0
29805,0,0.14
29806,1,0.3
29807,0,0.0
29808,0,0.06
29809,0,0.02
29810,0,0.14
29811,0,0.08
29812,0,0.0
29813,0,0.0
29814,0,0.02
29815,0,0.03
29816,0,0.08
29817,0,0.04
29818,0,0.18
29819,1,0.52
29820,0,0.01
29821,0,0.07
29822,0,0.18
29823,0,0.05
29824,0,0.09
29825,0,0.0
29826,0,0.11
29827,0,0.0
29828,0,0.14
29829,0,0.0
29830,0,0.0
29831,0,0.18
29832,0,0.1
29833,1,0.27
29834,0,0.02
29835,1,0.39
29836,1,0.4
29837,1,0.28
29838,0,0.03
29839,0,0.09
29840,0,0.0
29841,0,0.11
29842,0,0.12
29843,0,0.17
29844,0,0.07
29845,0,0.07
29846,0,0.01
29847,0,0.16
29848,0,0.09
29849,0,0.03
29850,0,0.09
29851,1,0.57
29852,0,0.19
29853,1,0.24
29854,0,0.02
29855,0,0.09
29856,0,0.06
29857,0,0.0
29858,0,0.18
29859,1,0.21
29860,0,0.11
29861,0,0.0
29862,1,0.32
29863,0,0.11
29864,0,0.08
29865,0,0.07
29866,1,0.34
29867,1,0.35
29868,0,0.06
29869,0,0.08
29870,0,0.02
29871,0,0.0
29872,0,0.0
29873,0,0.1
29874,0,0.0
29875,0,0.04
29876,1,0.23
29877,0,0.03
29878,0,0.08
29879,1,0.42
29880,1,0.25
29881,1,0.22
29882,0,0.1
29883,0,0.03
29884,0,0.06
29885,0,0.0
29886,0,0.0
29887,0,0.06
29888,0,0.03
29889,0,0.04
29890,1,0.53
29891,0,0.0
29892,0,0.12
29893,0,0.0
29894,0,0.11
29895,0,0.15
29896,0,0.01
29897,0,0.06
29898,0,0.09
29899,0,0.07
29900,0,0.02
29901,0,0.11
29902,0,0.06
29903,0,0.0
29904,0,0.11
29905,0,0.1
29906,0,0.02
29907,0,0.05
29908,1,0.23
29909,1,0.29
29910,0,0.0
29911,0,0.14
29912,0,0.1
29913,1,0.35
29914,0,0.04
29915,0,0.18
29916,1,0.46
29917,0,0.01
29918,0,0.09
29919,0,0.06
29920,0,0.0
29921,0,0.14
29922,0,0.11
29923,0,0.15
29924,0,0.07
29925,0,0.12
29926,0,0.07
29927,0,0.09
29928,0,0.19
29929,0,0.06
29930,0,0.08
29931,0,0.0
29932,1,0.28
29933,1,0.23
29934,0,0.19
29935,0,0.01
29936,0,0.0
29937,0,0.05
29938,0,0.0
29939,0,0.09
29940,0,0.06
29941,0,0.0
29942,0,0.12
29943,0,0.08
29944,1,0.37
29945,0,0.07
29946,0,0.02
29947,0,0.09
29948,0,0.1
29949,0,0.01
29950,1,0.28
29951,0,0.12
29952,0,0.14
29953,0,0.04
29954,1,0.22
29955,0,0.01
29956,0,0.0
29957,1,0.33
29958,0,0.05
29959,0,0.0
29960,1,0.31
29961,1,0.25
29962,0,0.01
29963,0,0.04
29964,0,0.02
29965,0,0.05
29966,0,0.04
29967,0,0.15
29968,0,0.07
29969,0,0.07
29970,1,0.34
29971,0,0.08
29972,0,0.01
29973,0,0.0
29974,0,0.01
29975,1,0.28
29976,1,0.25
29977,0,0.14
29978,1,0.39
29979,0,0.16
29980,0,0.01
29981,0,0.14
29982,0,0.0
29983,0,0.0
29984,0,0.16
29985,1,0.21
29986,1,0.51
29987,0,0.15
29988,0,0.14
29989,0,0.06
29990,0,0.06
29991,0,0.06
29992,0,0.08
29993,1,0.22
29994,0,0.16
29995,1,0.31
29996,1,0.44
29997,0,0.1
29998,1,0.29
29999,0,0.01
30000,0,0.07
